NO,TRS_TYPE,NOCUST,NAMAOUTLET,ALAMATOUTLET,KOTA,CABANG,KODE_SEKTORAL,NO_INVC,TGL_INVC,KODEBARANG,NAMABARANG,KEMASAN,QTYSALES,QTYBONUS,VALUEHNA,SPEC_DISC,DISC_DBM,SALES_DISC,CASH1_DISC,VALUE_NET_SALES,EXP_DATE,BATCH_NUM,Month,NAMASALESMAN
362,SALES,1403215,SINAR RAYA.Ap,JL. KAPTEN MUSLIM NO. 234-C,MEDAN,DBM Medan,AAPR,MDA-SPJ-22001957,27/01/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,24,0,2256000,8,0,0,0,2075520,45474,2108157,1,FITRI HANDAYANI
363,RETUR,1401005,SARI GUNUNG.Ap,JL KAPT BANGSI SEMBIRING 58,KABAN JAHE,DBM Medan,AAPR,MDA-RPJ-22000396,28/01/2022,CCM009,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),BTL,-10,0,-1120000,30,0,0,0,-731818.15,44593,1902139,1,AZIS SYAHPUTRA (AP&RS)
364,RETUR,1407949,TERANG.Ap,JL. DAHLAN UJUNG NO.2,TANJUNG MORAWA,DBM Medan,AAPR,MDA-RPJ-22000397,28/01/2022,CCM007,NATURALLE BETA CAROTENE 6MG (BTL/30S),BTL,-1,0,-62000,15,0,0,0,-48875,45047,2006315,1,IRPAN GUNAWAN (AP & RS)
365,RETUR,1407949,TERANG.Ap,JL. DAHLAN UJUNG NO.2,TANJUNG MORAWA,DBM Medan,AAPR,MDA-RPJ-22000398,28/01/2022,CCM008,NATURALLE VIT E 250IU (BTL/30S),BTL,-1,0,-82000,15,0,0,0,-64909094,45078,2007262,1,"MUHAMMAD HAIRUL (TSE DUO MDN)"
366,RETUR,1406974,ANUGRAH PERSADA.Ap,DUSUN IV JL. JAMIN GINTING NO. 2 A SIMP. TUNTUNGAN,MEDAN,DBM Medan,AAPR,MDA-RPJ-22000399,28/01/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,-2,0,-368000,15,0,10,0,-263160,44562,1901039,1,"MUHAMMAD HAIRUL (TSE DUO MDN)"
367,SALES,1407937,SAMUDRA.Ap,JL. SEKIP NO.20,MEDAN,DBM Medan,AAPR,MDA-SPJ-22002020,28/01/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,36,0,6624000,27.5,0,0,0,4802400,45444,2107161,1,FITRI HANDAYANI
368,SALES,14000617,JUNITA PURBA.AM.KEB,JL TRI MURTI TEMBUNG.,MEDAN,DBM Medan,AKLN,MDA-SPJ-22002022,28/01/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,4,0,112000,10,0,0,0,100800,45444,2107236,1,FITRI HANDAYANI
369,SALES,1411237,HORISAN.Ap,JL. SISINGAMANGARAJA NO. 44,P. SIANTAR,DBM Medan,AAPR,MDA-SPJ-22002031,28/01/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,36,0,6624000,27.5,0,0,0,4802400,45444,2107161,1,BUDIONO (ALL SEKTOR)
370,SALES,1400099,AGUNG.TO,JL BRIGJEND KATAMSO NO 156-A,MEDAN,DBM Medan,ATOB,MDA-SPJ-22002041,28/01/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,36,0,3420000,30,0,0,0,2394000,45139,2009092,1,FITRI HANDAYANI
371,SALES,14000724,PAK PAK. TO,JL RAWE I NO 10 MARTUBUNG,MEDAN,DBM Medan,ATOB,MDA-SPJ-22002077,28/01/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,4,0,112000,10,0,0,0,100800,45444,2107236,1,FITRI HANDAYANI
372,SALES,1407949,TERANG.Ap,JL. DAHLAN UJUNG NO.2,TANJUNG MORAWA,DBM Medan,AAPR,MDA-SPJ-22002122,28/01/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,1,0,94000,0,0,0,0,94000,45474,2108157,1,FITRI HANDAYANI
373,SALES,1407949,TERANG.Ap,JL. DAHLAN UJUNG NO.2,TANJUNG MORAWA,DBM Medan,AAPR,MDA-SPJ-22002122,28/01/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,1,0,184000,15,0,0,0,156400,45444,2107161,1,FITRI HANDAYANI
374,SALES,1403215,SINAR RAYA.Ap,JL. KAPTEN MUSLIM NO. 234-C,MEDAN,DBM Medan,AAPR,MDA-SPJ-22002164,29/01/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,12,0,336000,20,0,0,0,268800,45444,2107236,1,FITRI HANDAYANI (TSE DUO MEDAN
375,SALES,1407937,SAMUDRA.Ap,JL. SEKIP NO.20,MEDAN,DBM Medan,AAPR,MDA-SPJ-22002180,29/01/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,30,0,2820000,8,0,0,0,2594400,45474,2108157,1,FITRI HANDAYANI
376,RETUR,1410222,SMARCO MANDIRI SUKSES.PT,JL. GAGAK HITAM NO. 28 RT. RW. KEL SUNGGAL KEC. ME,MEDAN,DBM Medan,BMSM,MDA-RPJ-22000432,31/01/2022,CCM016,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),BTL,-12,0,-1128000,7,0,0,0,-948600,44621,1903338,1,EKO SURYA D (MTI)
377,RETUR,1410062,RINA SHOP.Tk,JL. PERNIAGAAN,STABAT,DBM Medan,BTPB,MDA-RPJ-22000433,31/01/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,-1,0,-36500,0,0,0,0,-34500,45474,2108052,1,JUNAIDI (ALL SEKTOR)
378,RETUR,1410062,RINA SHOP.Tk,JL. PERNIAGAAN,STABAT,DBM Medan,BTPB,MDA-RPJ-22000433,31/01/2022,CCM016,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),BTL,-1,0,-94000,0,0,0,0,-85000,45413,2106335,1,JUNAIDI (ALL SEKTOR)
379,SALES,1400099,AGUNG.TO,JL BRIGJEND KATAMSO NO 156-A,MEDAN,DBM Medan,ATOB,MDA-SPJ-22002220,31/01/2022,CCM014,NATURALLE TONGKAT ALI PLUS (BTL/60),BTL,16,0,1776000,20,0,0,0,1420800,45261,2101299,1,FITRI HANDAYANI
380,SALES,1408817,GUNA F.Ap,JL.KAPITEN PURBA NO.2 SIMP.SIMALINGKAR,MEDAN,DBM Medan,AAPR,MDA-SPJ-22002247,31/01/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,1,0,94000,0,0,0,0,94000,45474,2108157,1,FITRI HANDAYANI
381,SALES,1410222,SMARCO MANDIRI SUKSES.PT,JL. GAGAK HITAM NO. 28 RT. RW. KEL SUNGGAL KEC. ME,MEDAN,DBM Medan,BMSM,MDA-SPJ-22002266,31/01/2022,CCM016,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),BTL,12,0,1128000,7,0,0,0,1049040,45413,2106335,1,EKO SURYA D (MTI)
382,SALES,1405559,DETTY.Ap,JL. KAPT. MUSLIM NO. 45-A,MEDAN,DBM Medan,AAPR,MDA-SPJ-22002294,31/01/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,4,0,380000,20,0,0,0,304000,45139,2009092,1,FITRI HANDAYANI
383,SALES,1405559,DETTY.Ap,JL. KAPT. MUSLIM NO. 45-A,MEDAN,DBM Medan,AAPR,MDA-SPJ-22002295,31/01/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,3,0,282000,0,0,0,0,282000,45474,2108157,1,FITRI HANDAYANI
384,SALES,1409362,RAYA IV.Ap,JL. RUMAH POTONG HEWAN NO. 121 B,MEDAN,DBM Medan,AAPR,MDA-SPJ-22002296,31/01/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,4,0,112000,10,0,0,0,100800,45444,2107236,1,FITRI HANDAYANI
385,SALES,1401005,SARI GUNUNG.Ap,JL KAPT BANGSI SEMBIRING 58,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22002312,31/01/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,48,0,1344000,20,0,0,0,1075200,45444,2107236,1,AZIS SYAHPUTRA (AP&RS)
386,SALES,1401005,SARI GUNUNG.Ap,JL KAPT BANGSI SEMBIRING 58,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22002312,31/01/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,24,0,2256000,8,0,0,0,2075520,45474,2108157,1,AZIS SYAHPUTRA (AP&RS)
387,SALES,1401005,SARI GUNUNG.Ap,JL KAPT BANGSI SEMBIRING 58,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22002312,31/01/2022,CCM007,NATURALLE BETA CAROTENE 6MG (BTL/30S),BTL,24,0,1488000,30,0,0,0,1041600,45413,2106375,1,AZIS SYAHPUTRA (AP&RS)
388,SALES,1401005,SARI GUNUNG.Ap,JL KAPT BANGSI SEMBIRING 58,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22002312,31/01/2022,CCM008,NATURALLE VIT E 250IU (BTL/30S),BTL,24,0,1968000,30,0,0,0,1377600,45413,2106370,1,AZIS SYAHPUTRA (AP&RS)
389,SALES,1401005,SARI GUNUNG.Ap,JL KAPT BANGSI SEMBIRING 58,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22002312,31/01/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,30,0,5520000,27.5,0,0,0,4002000,45444,2107161,1,AZIS SYAHPUTRA (AP&RS)
390,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22002318,31/01/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,24,0,2256000,8,0,0,0,2075520,45474,2108157,1,AZIS SYAHPUTRA (AP&RS)
391,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22002318,31/01/2022,CCM007,NATURALLE BETA CAROTENE 6MG (BTL/30S),BTL,24,0,1488000,30,0,0,0,1041600,45413,2106375,1,AZIS SYAHPUTRA (AP&RS)
392,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22002318,31/01/2022,CCM014,NATURALLE TONGKAT ALI PLUS (BTL/60),BTL,12,0,1332000,20,0,0,0,1065600,45261,2101299,1,AZIS SYAHPUTRA (AP&RS)
393,SALES,14000222,BONA JAYA.AP,JL.JAMIN GINTING NO.96,MEDAN,DBM Medan,AAPR,MDA-SPJ-22002358,31/01/2022,CCM007,NATURALLE BETA CAROTENE 6MG (BTL/30S),BTL,72,0,4464000,30,0,0,0,3124800,45413,2106375,1,HERIADI (AP & RS)
394,SALES,14000222,BONA JAYA.AP,JL.JAMIN GINTING NO.96,MEDAN,DBM Medan,AAPR,MDA-SPJ-22002358,31/01/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,24,0,2280000,30,0,0,0,1596000,45139,2009092,1,HERIADI (AP & RS)
395,SALES,14000964,BINTANG FARMA. CV,JL. HOS COKROMINOTO NO. 55,LUBUK PAKAM,DBM Medan,AAPR,MDA-SPJ-22002359,31/01/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,1,0,36500,20,0,0,0,29200,45261,2101225,1,IRPAN GUNAWAN (AP & RS)
396,SALES,14000964,BINTANG FARMA. CV,JL. HOS COKROMINOTO NO. 55,LUBUK PAKAM,DBM Medan,AAPR,MDA-SPJ-22002359,31/01/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,49,0,1788500,20,0,0,0,1430800,45474,2108052,1,IRPAN GUNAWAN (AP & RS)
397,SALES,14000964,BINTANG FARMA. CV,JL. HOS COKROMINOTO NO. 55,LUBUK PAKAM,DBM Medan,AAPR,MDA-SPJ-22002359,31/01/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,50,0,1400000,20,0,0,0,1120000,45444,2107236,1,IRPAN GUNAWAN (AP & RS)
398,SALES,14000222,BONA JAYA.AP,JL.JAMIN GINTING NO.96,MEDAN,DBM Medan,AAPR,MDA-SPJ-22002366,31/01/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,72,0,6768000,8,0,0,0,6226560,45474,2108157,1,HERIADI (AP & RS)
399,SALES,1401005,SARI GUNUNG.Ap,JL KAPT BANGSI SEMBIRING 58,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22002388,31/01/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,25,0,2350000,8,0,0,0,2162000,45474,2108157,1,AZIS SYAHPUTRA (AP&RS)
400,SALES,1401005,SARI GUNUNG.Ap,JL KAPT BANGSI SEMBIRING 58,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22002388,31/01/2022,CCM008,NATURALLE VIT E 250IU (BTL/30S),BTL,12,0,984000,30,0,0,0,688800,45413,2106370,1,AZIS SYAHPUTRA (AP&RS)
401,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22002403,31/01/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,24,0,2256000,8,0,0,0,2075520,45474,2108157,1,AZIS SYAHPUTRA (AP&RS)
1,SALES,1400514,TANJUNG SARI.Ap,JL SETIA BUDI NO.16,MEDAN,DBM Medan,AAPR,MDA-SPJ-22002442,02/02/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,6,0,564000,3,0,0,0,547080,45474,2108157,2,FITRI HANDAYANI
2,SALES,1408706,SITI AMNA.Klinik,JL.BATANG KUIS - TJ. MORAWA NO. 124,0,DBM Medan,AKLN,MDA-SPJ-22002507,03/02/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,4,0,112000,10,0,0,0,100800,45444,2107236,2,FITRI HANDAYANI
3,SALES,14000968,PT. KALIMAS GLOBAL ASIA,JL.SETIA BUDI NO 133,MEDAN,DBM Medan,AAPR,MDA-SPJ-22002565,04/02/2022,CCM016,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),BTL,41,0,3854000,7,0,0,0,3584220,45413,2106335,2,HERIADI (AP & RS)
4,SALES,1410786,WATIYEM.Bidan,JL. PANCING LK. V KEL. MABAR HILIR,MEDAN,DBM Medan,AKLN,MDA-SPJ-22002594,05/02/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,4,0,112000,10,0,0,0,100800,45444,2107236,2,FITRI HANDAYANI
5,SALES,14000968,PT. KALIMAS GLOBAL ASIA,JL.SETIA BUDI NO 133,MEDAN,DBM Medan,AAPR,MDA-SPJ-22002686,07/02/2022,CCM008,NATURALLE VIT E 250IU (BTL/30S),BTL,48,0,3936000,30,0,0,0,2755200,45413,2106370,2,HERIADI (AP & RS)
6,SALES,1409429,KASIH AGAPE.Ap,JL. JAMIN GINTING NO. 113 B SIMP. SIMALINGKAR,MEDAN,DBM Medan,AAPR,MDA-SPJ-22002831,09/02/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,2,0,190000,15,0,0,0,161500,45139,2009092,2,FITRI HANDAYANI (TSE DUO MEDAN
7,SALES,1410749,ROMERO.Ap,JL. T. IMAN BONJOL NO. 40 LUBUK PAKAM,DELI SERDANG,DBM Medan,AAPR,MDA-SPJ-22002832,09/02/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,4,0,112000,10,0,0,0,100800,45444,2107236,2,FITRI HANDAYANI (TSE DUO MEDAN
8,SALES,1410749,ROMERO.Ap,JL. T. IMAN BONJOL NO. 40 LUBUK PAKAM,DELI SERDANG,DBM Medan,AAPR,MDA-SPJ-22002832,09/02/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,1,0,94000,0,0,0,0,94000,45474,2108157,2,FITRI HANDAYANI (TSE DUO MEDAN
9,SALES,14000968,PT. KALIMAS GLOBAL ASIA,JL.SETIA BUDI NO 133,MEDAN,DBM Medan,AAPR,MDA-SPJ-22002902,09/02/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,48,0,4512000,8,0,0,0,4151040,45474,2108157,2,HERIADI (AP & RS)
10,SALES,1409257,RAYA VI.Ap,JL. PLATINA RAYA NO. 36 MEDAN BELAWAN,MEDAN,DBM Medan,AAPR,MDA-SPJ-22002943,10/02/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,4,0,112000,10,0,0,0,100800,45444,2107236,2,FITRI HANDAYANI (TSE DUO MEDAN
11,SALES,1407949,TERANG.Ap,JL. DAHLAN UJUNG NO.2,TANJUNG MORAWA,DBM Medan,AAPR,MDA-SPJ-22002944,10/02/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,1,0,28000,0,0,0,0,28000,45444,2107236,2,FITRI HANDAYANI (TSE DUO MEDAN
12,SALES,1407949,TERANG.Ap,JL. DAHLAN UJUNG NO.2,TANJUNG MORAWA,DBM Medan,AAPR,MDA-SPJ-22002944,10/02/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,1,0,95000,15,0,0,0,80750,45139,2009092,2,FITRI HANDAYANI (TSE DUO MEDAN
13,SALES,14000876,PELITA 3. AP,JL. VETERAN  PASAR IX,MEDAN,DBM Medan,AAPR,MDA-SPJ-22002946,10/02/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,4,0,112000,10,0,0,1,99792,45444,2107236,2,FITRI HANDAYANI (TSE DUO MEDAN
14,SALES,14000249,WINA.Bidan,JL. ALUMINIUM RAYA NO. 6 TANJUNG MULIA,MEDAN,DBM Medan,AKLN,MDA-SPJ-22003026,11/02/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,6,0,168000,10,0,0,0,151200,45444,2107236,2,FITRI HANDAYANI (TSE DUO MEDAN
15,SALES,1409362,RAYA IV.Ap,JL. RUMAH POTONG HEWAN NO. 121 B,MEDAN,DBM Medan,AAPR,MDA-SPJ-22003094,11/02/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,4,0,112000,10,0,0,0,100800,45444,2107236,2,FITRI HANDAYANI (TSE DUO MEDAN
16,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22003117,11/02/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,50,0,1825000,20,0,0,0,1460000,45474,2108052,2,AZIS SYAHPUTRA (AP&RS)
17,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22003117,11/02/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,12,0,336000,20,0,0,0,268800,45444,2107236,2,AZIS SYAHPUTRA (AP&RS)
18,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22003117,11/02/2022,CCM008,NATURALLE VIT E 250IU (BTL/30S),BTL,12,0,984000,30,0,0,0,688800,45413,2106370,2,AZIS SYAHPUTRA (AP&RS)
19,SALES,14000648,HIDUP SEHAT,JL GUNUNG KRAKATAU NO 199E,0,DBM Medan,AAPR,MDA-SPJ-22003136,12/02/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,12,0,336000,20,0,0,0,268800,45444,2107236,2,FITRI HANDAYANI (TSE DUO MEDAN
20,SALES,1409191,CHACHA.Ap,JL.SEI MENCIRIM NO.47 A,MEDAN,DBM Medan,AAPR,MDA-SPJ-22003258,12/02/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,4,0,112000,10,0,0,0,100800,45444,2107236,2,FITRI HANDAYANI (TSE DUO MEDAN
21,SALES,1410980,MITRA.Ap,JL. SEI MENCIRIM NO. 17 DUSUN III PAYA GELI SUNGGA,MEDAN,DBM Medan,AAPR,MDA-SPJ-22003261,12/02/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,12,0,336000,20,0,0,0,268800,45444,2107236,2,FITRI HANDAYANI (TSE DUO MEDAN
22,SALES,1407917,RAYA III.Ap,JL. KELAMBIR LIMA NO. 150 TJ. GUSTA,MEDAN,DBM Medan,AAPR,MDA-SPJ-22003273,12/02/2022,CCM008,NATURALLE VIT E 250IU (BTL/30S),BTL,5,0,410000,15,0,0,0,348500,45413,2106370,2,FITRI HANDAYANI (TSE DUO MEDAN
23,SALES,1407917,RAYA III.Ap,JL. KELAMBIR LIMA NO. 150 TJ. GUSTA,MEDAN,DBM Medan,AAPR,MDA-SPJ-22003273,12/02/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,7,0,665000,25,0,0,0,498750,45139,2009092,2,FITRI HANDAYANI (TSE DUO MEDAN
24,SALES,1407917,RAYA III.Ap,JL. KELAMBIR LIMA NO. 150 TJ. GUSTA,MEDAN,DBM Medan,AAPR,MDA-SPJ-22003273,12/02/2022,CCM014,NATURALLE TONGKAT ALI PLUS (BTL/60),BTL,2,0,222000,10,0,0,0,199800,45261,2101299,2,FITRI HANDAYANI (TSE DUO MEDAN
25,SALES,14000968,PT. KALIMAS GLOBAL ASIA,JL.SETIA BUDI NO 133,MEDAN,DBM Medan,AAPR,MDA-SPJ-22003287,14/02/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,36,0,3384000,8,0,0,0,3113280,45474,2108157,2,HERIADI (AP & RS)
26,RETUR,14000666,PERDAGANGAN. Ap,JL. SM. RAJA NO.66E,SIMALUNGUN,DBM Medan,AAPR,MDA-RPJ-22000622,15/02/2022,CCM014,NATURALLE TONGKAT ALI PLUS (BTL/60),BTL,-6,0,-630000,30,0,0,0,-441000,44621,1903340,2,BUDIONO (ALL SEKTOR)
27,RETUR,1410497,PERDAGANGAN.Ap,JL. SM. RAJA NO. 66 E,PERDAGANGAN,DBM Medan,AAPR,MDA-RPJ-22000623,15/02/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,-1,0,-88863.64,30,10,0,0,-53318184,44621,1903134,2,BUDIONO (ALL SEKTOR)
28,RETUR,1410497,PERDAGANGAN.Ap,JL. SM. RAJA NO. 66 E,PERDAGANGAN,DBM Medan,AAPR,MDA-RPJ-22000624,15/02/2022,CCM009,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),BTL,-7,0,-731818.15,30,10,0,0,-439090.89,44562,1901038,2,BUDIONO (ALL SEKTOR)
29,RETUR,1406397,LAMHOT.Ap,JL. SM.RAJA,LAGUBOTI,DBM Medan,AAPR,MDA-RPJ-22000626,15/02/2022,CCM002,CHAMPS EMULSION (BTL/350ML),BTL,-2,0,-96000,5,10,0,0,-81600,44593,2009044,2,BUDIONO (ALL SEKTOR)
30,RETUR,1403215,SINAR RAYA.Ap,JL. KAPTEN MUSLIM NO. 234-C,MEDAN,DBM Medan,AAPR,MDA-RPJ-22000627,15/02/2022,CCM002,CHAMPS EMULSION (BTL/350ML),BTL,-5,0,-240000,8,10,0,0,-196800,44593,2009044,2,AZIS SYAHPUTRA (AP&RS)
31,RETUR,1403215,SINAR RAYA.Ap,JL. KAPTEN MUSLIM NO. 234-C,MEDAN,DBM Medan,AAPR,MDA-RPJ-22000628,15/02/2022,CCM009,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),BTL,-8,0,-836363.6,30,10,0,0,-501818.16,44562,1901038,2,FRANS (ALL SEKTOR)
32,RETUR,1409254,ANDA.TO,JL. GUNUNG KRAKATAU NO. 43 C,MEDAN,DBM Medan,ATOB,MDA-RPJ-22000629,15/02/2022,CCM014,NATURALLE TONGKAT ALI PLUS (BTL/60),BTL,-1,0,-105000,15,10,0,0,-78750,44621,1903340,2,"MUHAMMAD HAIRUL (TSE DUO MDN)"
33,SALES,1405861,TERANG FARMA.Ap,JL.MEDAN - BT. KUIS NO. 1004 DUSUN XI EMPLASMEN DE,MEDAN,DBM Medan,AAPR,MDA-SPJ-22003336,15/02/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,12,0,336000,20,0,0,0,268800,45444,2107236,2,FITRI HANDAYANI (TSE DUO MEDAN
34,SALES,14000466,DIANA EVA NINGSIH.Am.keb.Bidan,JL SENTOSA LAMA NO.34,MEDAN,DBM Medan,AKLN,MDA-SPJ-22003384,15/02/2022,CCM008,NATURALLE VIT E 250IU (BTL/30S),BTL,2,0,164000,15,0,0,0,139400,45413,2106370,2,FITRI HANDAYANI (TSE DUO MEDAN
35,SALES,1409362,RAYA IV.Ap,JL. RUMAH POTONG HEWAN NO. 121 B,MEDAN,DBM Medan,AAPR,MDA-SPJ-22003455,15/02/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,12,0,336000,20,0,0,0,268800,45444,2107236,2,FITRI HANDAYANI (TSE DUO MEDAN
36,SALES,1409362,RAYA IV.Ap,JL. RUMAH POTONG HEWAN NO. 121 B,MEDAN,DBM Medan,AAPR,MDA-SPJ-22003455,15/02/2022,CCM007,NATURALLE BETA CAROTENE 6MG (BTL/30S),BTL,1,0,62000,15,0,0,0,52700,45413,2106375,2,FITRI HANDAYANI (TSE DUO MEDAN
37,SALES,1409362,RAYA IV.Ap,JL. RUMAH POTONG HEWAN NO. 121 B,MEDAN,DBM Medan,AAPR,MDA-SPJ-22003455,15/02/2022,CCM008,NATURALLE VIT E 250IU (BTL/30S),BTL,1,0,82000,15,0,0,0,69700,45413,2106370,2,FITRI HANDAYANI (TSE DUO MEDAN
38,SALES,1409362,RAYA IV.Ap,JL. RUMAH POTONG HEWAN NO. 121 B,MEDAN,DBM Medan,AAPR,MDA-SPJ-22003455,15/02/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,1,0,95000,15,0,0,0,80750,45139,2009092,2,FITRI HANDAYANI (TSE DUO MEDAN
39,SALES,1411360,SUSU NEW ASIA MANDIRI.Tk,JL. KARYA JAYA NO. 252 D/F MEDAN JOHOR,MEDAN,DBM Medan,BTKL,MDA-SPJ-22003506,15/02/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,12,0,336000,0,0,0,0,336000,45444,2107236,2,LISNAWATI (GT)
40,RETUR,14000697,AL- BAROKAH. UD.,JL. KENTANG NO.09,MEDAN BARU,DBM Medan,BTKL,MDA-RPJ-22000639,16/02/2022,CCM014,NATURALLE TONGKAT ALI PLUS (BTL/60),BTL,-6,0,-630000,20,10,0,1,-436590,44621,1903340,2,"MUHAMMAD HAIRUL (TSE DUO MDN)"
41,RETUR,14000697,AL- BAROKAH. UD.,JL. KENTANG NO.09,MEDAN BARU,DBM Medan,BTKL,MDA-RPJ-22000639,16/02/2022,CCM015,NATURALLE KACIP FATIMAH PLUS (BTL/60),BTL,-8,0,-600000,20,10,0,1,-415800,44621,1903341,2,"MUHAMMAD HAIRUL (TSE DUO MDN)"
42,RETUR,14000697,AL- BAROKAH. UD.,JL. KENTANG NO.09,MEDAN BARU,DBM Medan,BTKL,MDA-RPJ-22000660,17/02/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,-9,0,-799772.76,0,10,0,1,-7125975292,44621,1903134,2,"MUHAMMAD HAIRUL (TSE DUO MDN)"
43,RETUR,14000697,AL- BAROKAH. UD.,JL. KENTANG NO.09,MEDAN BARU,DBM Medan,BTKL,MDA-RPJ-22000660,17/02/2022,CCM11S,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,0,-9,0,0,0,0,1,0,44621,1903134,2,"MUHAMMAD HAIRUL (TSE DUO MDN)"
